	V350166995_163.27	V350166995_164_1	V350166995_166.87	V350166995_168.28	V350166995_169_4	V350166995_57_4	V350166995_72.48	V350166995_86.77	V350174473_26_1	V350174473_37.114	V350174473_42.57	V350174473_52.35	V350174473_66.56	V350174473_72.72_sub	V350181201_19_1	V350181201_30_2	V350181201_31.45	V350181201_44_2	V350181262_107.4	V350181262_108_1	V350181262_110_3	V350181262_117_2	V350181262_130_7	V350181262_134_29	V350181262_140_9	V350181262_142_6	V350181262_145_2	V350181262_149_1	V350181262_150_0	V350181262_158_8	V350181262_160_0	V350181262_98.46	V350181262_99.39	V350181321_113_0	V350181321_126_25	V350181321_132_0	V350181321_139_33	V350181323_162_0	V350181323_32_0	V350181323_34_8	V350181323_49_5	V350181323_51.95
V350181262_117_2	0.7783036326586287	0.8817363877185261	0.7695001727487326	0.736525690183537	0.7879522296531986	0.783017368399901	0.740973015080683	0.7733744450682271	0.7739355918726484	0.9504499411531864	0.8554160273983707	0.8662474401732829	0.7573581876685923	0.7346933629043019	0.7541695311016442	0.7608889080608832	0.7521687737222054	0.8464160125075868	0.8563105816383607	0.7493017324617476	0.7832728159256562	1.0	0.7425663441351303	0.7479067049606489	0.7724964613531597	0.7810511587027112	0.7728127326452272	0.9477995578286609	0.7805662782445877	0.7555342152418223	0.8830415718253388	0.7473985557194035	0.781086443142775	0.796588070945381	0.7121527033880394	0.7510396002430024	0.7537591962955517	0.78345241127063	0.770683917672955	0.7392146718388105	0.757351531569438	0.7889426201063376
V350181262_130_7	0.885702003110777	0.8570217631983358	0.8893328495649634	0.8699056474289498	0.9120712598599088	0.9095527438293545	0.8738960181314144	0.9125743353673146	0.9071044404278102	0.8680069765894713	0.8664822616721322	0.8505933401397793	0.8783829098797308	0.8769641602231798	0.8874018357455188	0.900906992102066	0.8691314228718287	0.8516164345608102	0.8619939722106271	0.8705811246465239	0.9080340066787219	0.863875636662853	1.0	0.8920970536649563	0.9124710231011247	0.9055964724960865	0.9093633160146996	0.8376138199269144	0.9057542389803596	0.8855299811488104	0.8709035977543612	0.9801887539603426	0.9072420149096379	0.914187046289738	0.8545050050327966	0.9092374393898222	0.8845659848357643	0.8933575820602233	0.903276161099368	0.8732111661346361	0.9122316666703584	0.8946115648428079
V350181262_134_29	0.8741853812014411	0.8421566702206847	0.8465183310787951	0.8396178295934006	0.920663380196196	0.9180450825365477	0.84303260156802	0.8672507220577956	0.8731924741323701	0.8317253561918754	0.8413320733442357	0.8308626170344211	0.8911353890025622	0.9125737652064112	0.8471315443832966	0.9069150839723862	0.8320615173984006	0.8259187927390751	0.8362321695416659	0.8364680107961415	0.8695435096763704	0.8301343259483555	0.851380865244251	1.0	0.868206577077048	0.8667283611860986	0.8666163721750981	0.8003672482007187	0.8586642213765997	0.900384829149081	0.8399688418991356	0.8524220832580178	0.9157749066337743	0.9222014757970481	0.8120049893528417	0.8461619382208909	0.8473201804033494	0.9054797448632725	0.9154659445365402	0.8821785927253812	0.9252557167628259	0.893765865973212
V350181262_140_9	0.8113359932062183	0.7542188005135084	0.8933272824063649	0.813313396890573	0.8049660731712343	0.8003717686369045	0.8176761509633056	0.8843676657315824	0.8998627719735979	0.7933506948510521	0.7801160850545001	0.7375380308846533	0.7972916372142702	0.765107676540195	0.8434405282937508	0.7922415889224476	0.8557361915616439	0.7445966706461649	0.7542912833535439	0.9051258230553818	0.884383385467592	0.7638795284353688	0.7753421017488055	0.773052910351738	1.0	0.8861706420635739	0.9172024921683347	0.7667453663983521	0.879159635892355	0.7825398785688893	0.7681798571528975	0.7823145451250733	0.8462352407375887	0.8352149452535957	0.7666083000068612	0.8756474227807634	0.8428370386088635	0.8200755442723011	0.8235546525872381	0.7800607825163469	0.7831095027994617	0.8341648857777823
V350181262_142_6	0.8736962820375138	0.8104001472547513	0.951531576833751	0.8807479057597251	0.8804234962522103	0.876097247656909	0.8876544435635245	0.9507974671563825	0.9482977170072205	0.8231172057938088	0.8110913091507712	0.792174496729982	0.8498059588643783	0.8251879819729258	0.9171119170256236	0.8486718224283449	0.9171880938197372	0.7930726866811112	0.8089989901481099	0.8927178684329553	0.9842788105621212	0.836383673313849	0.8333724475121429	0.8357827180703299	0.9594141917344513	1.0	0.9540084887187502	0.8163809674835816	0.9554766937172188	0.8387108508552802	0.8117757879791727	0.8427036574651177	0.8911451529645706	0.9000167742203237	0.8270025044766514	0.9077912110865256	0.9213945529153872	0.8738445816303528	0.8701575025492037	0.8390394451987286	0.8434883365895196	0.8967900389154659
V350181262_145_2	0.8393632586266034	0.775092956821828	0.8902860276994436	0.8338467558189546	0.8368027103688496	0.8296632445167696	0.844526467958747	0.9125845841052374	0.9185225283732492	0.8193890601609678	0.791695520910125	0.7633798011284165	0.8178226680625735	0.7882355682043584	0.86824305324591	0.8186049936184921	0.8932852107134099	0.7623175131216482	0.7775702405027405	0.8674594161047594	0.9140387072396184	0.7893347620465895	0.7974652625469659	0.7964075559267446	0.9468593805712757	0.9093708310401107	1.0	0.7809448262655754	0.889886588501835	0.8116749243633314	0.7876863589855848	0.8053792881482464	0.8710634045281784	0.8640834949141825	0.7890374226861809	0.895854683057149	0.8696311511503468	0.8456036145071076	0.8513965056455154	0.8017707894513335	0.8128169717782086	0.8623413938348001
V350181262_149_1	0.7283977803046813	0.8073062777318009	0.728973050322488	0.6799486208428658	0.7278579350839242	0.7223567355825481	0.6821522469564779	0.7180526722096133	0.7334037374351963	0.9040671131499474	0.8014139650828201	0.7945626298285652	0.7004837586929468	0.6746229576607596	0.7015542890156804	0.7007762245426264	0.6932063628427293	0.7778915160749075	0.7873206061259487	0.7054533080530574	0.7293005642889778	0.9026999670597711	0.6851342016975144	0.686126884694259	0.7373787159980186	0.7253297127654827	0.7275495969064472	1.0	0.7271050489459645	0.6957030382926207	0.8204603931390481	0.6910529292606944	0.7430074950310628	0.755676743956282	0.6616555185237798	0.7135649459050942	0.7076930683631678	0.729077373602935	0.7217229394115152	0.6769325928891701	0.6959974218692927	0.7393146603210308
V350181262_150_0	0.8709402675564704	0.8048804837448258	0.9359743506414959	0.8669121846292385	0.884492148800822	0.8797297134293859	0.8792578446118732	0.9420288496142054	0.929819666555648	0.8272932987937628	0.8125754504688043	0.7924073508949654	0.8598289511356596	0.8173263263784258	0.9008472794183416	0.8542188332208553	0.9029031801745262	0.8080767017931731	0.8081558036613028	0.8866643958170101	0.9597284968101061	0.8375888981774703	0.8351442810814907	0.8295951186010986	0.9539532155700255	0.9573802500528267	0.9356027094309373	0.8197097612224195	1.0	0.843720188347962	0.8097162395045349	0.8428729680295708	0.8944843544665481	0.9073655017005371	0.8097594761556177	0.886170449688106	0.9085810089001995	0.8784913469367954	0.8739243771315851	0.8360283556780438	0.8402756053450973	0.893326591041142
V350181262_158_8	0.9265555404559581	0.8369585290679419	0.8617539195098313	0.8567648087755614	0.9757729383404012	0.9671994480174447	0.8512584624341909	0.8904987097599621	0.8840524079921535	0.8467778291541432	0.843440830684782	0.8260542934060603	0.9424759434083837	0.8970388325909909	0.8552262245953238	0.9552270749332056	0.8486904967671358	0.8305477107457743	0.8436731711254603	0.852383547114103	0.8803680659619747	0.8457745577348554	0.8518010647403566	0.9074714163923778	0.8858946376665666	0.8767282752065572	0.8900865303656411	0.8178277971943964	0.8802201488320442	1.0	0.8430448653295839	0.8545739649566081	0.984323442848744	0.9859683447959189	0.8190688482991713	0.8562431896692292	0.8620592047278628	0.9643698657692256	0.9846187114951067	0.9321243827688669	0.9206043590077488	0.954210205611897
V350181262_160_0	0.6983168682807979	0.9306052927408036	0.6984292140442846	0.6737544928443407	0.7125969961919393	0.7097210195787056	0.6785981429381719	0.7001620337789431	0.7060918881790526	0.8193125869270392	0.8611688514765479	0.8327812152289568	0.6893753535118018	0.6884954854676377	0.6821091816854591	0.6993713776422785	0.6766583646268862	0.8119883492431654	0.8619431141586062	0.6842936356872522	0.7002103041360174	0.8102318819857788	0.6872439044567389	0.6946349182197098	0.7128064027742876	0.6957861201158416	0.708131493933478	0.7905033627122766	0.6928536816044704	0.6917412417827656	1.0	0.6914655703817294	0.7159384109352314	0.7309634925439923	0.6550527035652823	0.6891146805639207	0.6786840174938841	0.7021310546746823	0.708663953285264	0.6945192234052462	0.7072632131466237	0.7151332049054584
V350181262_98.46	0.8787563729569842	0.844665991930905	0.8839516945153928	0.8587140266034936	0.8967850751144354	0.8941917441055862	0.8644710541355293	0.9005875455569587	0.898740849383607	0.8567889431426471	0.8537878943273608	0.8385857365105991	0.8743424355744734	0.8651312152628485	0.874455757622872	0.8802619986274534	0.8648878397270862	0.8380624831338399	0.8510187092635905	0.8623777086489479	0.9000808291328561	0.853337795935774	0.9617969081915129	0.8763424776027806	0.9033541615144781	0.8985010020177855	0.9010675548133806	0.829166400177126	0.8969023305094074	0.8717323361497162	0.8600855761614913	1.0	0.8999608727346644	0.905055329266525	0.8409725216623445	0.900549111062172	0.8710005863846634	0.8892216602575965	0.8951761356028977	0.8593430206269862	0.8906840299857054	0.8895914929685703
V350181262_99.39	0.8848182493230852	0.7690811877830255	0.8283106227396569	0.7888116012406402	0.9045232916472088	0.8964130607147893	0.7882491303999993	0.8369848414027514	0.8477793242276073	0.7949980489196435	0.7894010639529595	0.7572084278729224	0.8864603405844893	0.8175497320788435	0.7914124323565858	0.8888732759754703	0.7955383486979822	0.7599142581638682	0.7791386675367895	0.8127615755364811	0.8351587199650822	0.7820571771675565	0.7802845957619635	0.8253313243408897	0.8559972113628075	0.832277778653164	0.853829883333719	0.7808960372434358	0.8342175479652686	0.880017827387801	0.7809754373724834	0.7888981196930155	1.0	0.9318322521123682	0.7505039751330009	0.8170753474997801	0.8035206358884508	0.9102591455214541	0.9133309410348772	0.8634612784117097	0.849681366361725	0.9135415751877436
V350181321_113_0	0.884772041968067	0.7750934354349942	0.8230741176379067	0.7821777142054479	0.9240347089607177	0.9098706984649837	0.7772348388801611	0.8190951677813942	0.8308084583665251	0.7732090796261928	0.7771870484945662	0.7489706469874217	0.8787408194293256	0.8115454913932528	0.8018015022892719	0.8767054229388055	0.803689504651685	0.7603339661361475	0.7798794805586097	0.7938855084491979	0.831883840226184	0.7852027156884749	0.7743606786980439	0.8185085493971758	0.8325580888473346	0.8280530944030491	0.83408730088758	0.7817942095644019	0.8335963047553965	0.8681521869940547	0.7845085789640193	0.7813069393615346	0.9177145442238323	1.0	0.7401657668504409	0.8011123403258512	0.8003089691931219	0.9136345656215936	0.9115359948034149	0.8672192609123067	0.8428357749517671	0.907215927426068
